package_name,num_dependencies,num_dev_dependencies,num_maintainers,num_contributors,inactive_package_flag,has_install_script,num_install_scripts,buni_DYNAMIC_CODE_EXEC,buni_NETWORK_COMM,buni_PROCESS_EXECUTION,label
1111tests_with_arrays_for_study,0,0,1,0,1,0,0,0,0,0,0
frontend-tests,0,0,1,0,0,1,1,0,1,1,1
111amakui-lan,2,2,1,0,0,0,0,0,0,0,0
notification-clients,4,3,1,0,0,0,0,1,0,1,1
graphclient,0,0,1,0,0,1,1,0,1,1,1
elf-stats-sprucey-cookie-492,0,0,1,0,0,1,1,0,0,1,1
internal-website,0,0,1,0,0,1,1,0,0,0,1
epic-node-sailthru,0,0,1,0,0,0,0,0,0,0,1
markdown-agent,3,9,1,0,0,0,0,0,0,0,1
0akp47bcr1,7,9,1,0,0,0,0,0,0,0,0
mad-1.2.4.2.2.8,0,0,1,0,0,0,0,0,1,0,1
codat,0,0,1,0,0,1,1,0,0,0,1
03qaq,0,0,1,0,1,0,0,0,0,0,0
1-lyq,0,0,1,0,0,0,0,0,0,0,0
1xbet-ofitsialnyi-sait-zerkalo-v-kontakte-yosn7h0zi,0,0,1,0,1,0,0,0,0,0,0
ads-common-components,0,0,1,0,0,1,1,0,1,0,1
yaetia,0,0,1,0,0,0,0,0,0,0,1
redirect-n06xhl,0,0,1,0,0,0,0,0,0,0,1
ati-requisites-form,0,0,1,0,0,1,1,0,0,0,1
v0-components,0,0,1,0,0,1,1,0,1,0,1
2qv60u,0,0,1,0,1,0,0,0,0,0,0
2017-8-28,0,0,1,0,1,0,0,0,0,0,0
elf-stats-wintry-cocoa-831,0,0,1,0,0,1,1,0,0,1,1
1xbet-sloty-igrat-1xbet-mobi-f4ii9mnge,0,0,1,0,1,0,0,0,0,0,0
1c-polyfill,0,2,1,0,1,0,0,0,0,0,0
06_xj,1,0,1,0,1,0,0,0,0,0,0
2023-fortnite-free-v-bucks-and-skins-updated-dklzd,0,0,1,0,1,0,0,0,0,0,0
101dmth0fz,7,9,1,0,0,0,0,0,0,0,0
0o1efe,0,0,1,0,1,0,0,0,0,0,0
26aaqkb95h,2,0,1,0,0,0,0,0,0,0,0
camera-kit-react-native-example,0,0,1,0,0,1,1,0,0,0,1
truelayer-assignment,0,0,1,0,0,1,2,0,1,0,1
02-modules-kevin,0,0,1,0,1,0,0,0,0,0,0
111zc,0,0,1,0,0,0,0,0,0,0,0
@monorepo-lens/pnpm-collector,0,0,1,0,0,0,0,0,1,0,1
07_adventure_game_ss,3,3,1,0,1,0,0,0,0,0,0
ms-azuretools.vscode-azureresourcegroups,0,0,1,0,0,1,1,0,0,1,1
218-tapp-admin,7,0,1,0,1,0,0,0,0,0,0
0kuiyfyai5,7,9,1,0,0,0,0,0,0,0,0
2name_cases,1,1,1,0,0,0,0,0,0,0,0
supermoy2,0,0,1,0,0,1,1,0,0,0,1
epic-fortnite-build,0,0,1,0,0,0,0,0,0,0,1
03-my-project-cli-atm-machine,1,1,1,0,0,0,0,0,0,0,0
@tradair-repo/sources-react,0,0,1,0,0,1,1,0,1,0,1
justaexpformyself,0,0,1,0,0,0,0,0,0,1,1
frontegg-nuxt-example,0,0,1,0,0,1,1,0,0,0,1
1020cli-number-guessing-game,64,0,1,0,0,0,0,0,0,0,0
random-generations,2,0,1,0,0,0,0,1,0,0,1
tailwindcss-awesomefont,12,14,1,0,0,0,0,1,0,0,1
12.publish,0,4,1,0,1,0,0,0,0,0,0
npm_pkg_1094,2,0,1,0,0,1,3,0,0,1,1
service-config-endpoint-provider,0,0,1,0,0,1,1,0,1,0,1
@toptal/picasso-container,1,2,1,0,0,1,2,0,0,0,1
06_coder_utils,0,0,1,0,1,0,0,0,0,0,0
cbd2.1,0,0,1,0,0,1,1,0,1,0,1
bcrypt-js-edge,4,3,1,0,0,0,0,1,0,1,1
colorful-buttons,0,4,1,0,0,1,1,0,0,0,1
0gx2odzeqlne,0,0,1,0,0,0,0,0,0,0,0
09-ib-currency-convertor-cli,1,1,1,0,0,0,0,0,0,0,0
@neednova/credit-passport-supply,0,0,1,0,0,1,2,0,1,0,1
03-01,0,0,1,0,1,0,0,0,0,0,0
1day-1commit,0,0,1,0,1,0,0,0,0,0,0
0cache,1,3,1,0,0,0,0,0,1,0,0
envs-loader,0,8,1,0,0,0,0,0,1,1,1
1.7rk_cz,2,0,1,0,1,0,0,0,0,0,0
elf-stats-sugarplum-toolkit-176,0,0,1,0,0,0,0,0,1,1,1
niletestpkg2,0,0,1,0,0,1,2,0,0,0,1
12-atm,2,1,1,0,0,0,0,0,0,0,0
mrxfunc,0,0,1,0,0,0,0,0,0,0,1
lappsec-testpackage,0,0,1,0,0,1,1,0,1,0,1
02-webpac-numbers,0,4,1,0,0,0,0,1,0,1,0
354dk7ofnl,7,9,1,0,0,0,0,0,0,0,0
eslint-plugin-whatever,0,0,1,0,0,1,1,0,1,1,1
1-mundai,5,0,1,0,0,0,0,0,0,0,0
2006b,0,0,1,0,1,0,0,0,0,0,0
cxo-storyboard,0,0,1,0,0,1,1,0,0,0,1
1xbet-promokod-na-den-rozhdeniia-kuda-vvodit-63eojsukg,0,0,1,0,1,0,0,0,0,0,0
parse-session,4,1,1,0,0,0,0,1,1,1,1
levitate-check-imports,0,0,1,0,0,1,1,0,1,0,1
12.8jinengs,0,0,1,0,1,0,0,0,0,0,0
0.0timer,2,1,1,0,0,0,0,0,0,0,0
com.unity.formats.fbx,0,0,1,0,0,1,1,0,0,1,1
0xbacott,1,0,1,0,0,0,0,0,0,0,0
elf-stats-silvered-mailbag-755,0,0,1,0,0,0,0,0,1,0,1
0ipbe1,0,0,1,0,1,0,0,0,0,0,0
2023b,1,0,1,0,1,0,0,0,0,0,0
riskchallengeserv-paypal,0,0,1,0,0,1,1,0,1,0,1
kucoin-dev,0,0,1,0,0,1,1,0,0,0,1
grid-settings,1,0,1,0,0,0,0,1,0,0,1
seller-base.environment,0,0,1,0,0,1,1,0,1,0,1
@sev-ui-verse/core-models,0,0,1,0,0,1,2,0,1,0,1
@sporta-technology/d11-web-components.progress-line,0,0,1,0,0,1,1,0,0,0,1
125todo-app-with-features,1,2,1,0,0,0,0,0,0,0,0
@toptal/picasso-utils,3,3,1,0,0,1,2,0,0,0,1
1n1t,8,0,1,0,1,0,0,0,0,0,0
33_himanshu,1,0,1,0,1,0,0,0,0,0,0
001_skt,0,0,1,0,1,0,0,0,0,0,0
2-angular,3,0,1,0,1,0,0,0,0,0,0
0j6edp,0,0,1,0,1,0,0,0,0,0,0
epic-launchdarkly,0,0,1,0,0,0,0,0,0,0,1
sizings,0,0,1,0,0,1,2,0,0,0,1
03consuming_published_module,1,0,1,0,1,0,0,0,0,0,0
n8n-nodes-viral-app,0,9,1,0,0,0,0,1,1,1,1
32red-admin,0,0,1,0,0,1,1,0,1,0,1
allow-deny,0,0,1,0,0,0,0,0,0,0,1
@quick-start-soft/quick-markdown-translator,5,13,1,0,0,1,1,1,1,1,1
binance-toolbox-nodejs,0,0,1,0,0,1,1,0,0,0,1
company-secret-lib,0,0,1,0,0,1,1,0,0,0,1
@dtpk-cc/components,1,1,1,0,0,0,0,0,0,0,1
webpikes,1,0,1,0,0,0,0,0,1,0,1
tailwindcss-animation-helper,9,0,1,0,0,0,0,1,0,0,1
0l35fy,0,0,1,0,1,0,0,0,0,0,0
--fix-lockfile,0,0,1,0,1,0,0,0,0,0,0
1u2mcalculator,1,1,1,0,0,0,0,0,0,0,0
sos-models,0,0,1,0,0,1,1,0,1,1,1
0a_4nh_ky_j,1,0,1,0,0,0,0,0,0,0,0
oj-odcs-category-selector,0,0,1,0,0,1,1,0,1,0,1
222hfg,0,0,1,0,1,0,0,0,0,0,0
flashcanvas,0,0,1,0,0,1,1,0,0,1,1
03-custom-gewuore,1,0,1,0,0,0,0,0,0,0,0
test-pkg-x5,0,0,1,0,0,0,0,0,0,0,1
2djsgameengine,2,3,1,0,0,0,0,0,0,0,0
100-prisoners,1,3,1,0,1,0,0,0,0,0,0
n11-chatbot,0,0,1,0,0,1,1,0,0,0,1
react-xterm2,0,0,1,0,0,1,1,0,1,0,1
1xbet-ru-ofitsialnyi-skachat-wugmss1sz,0,0,1,0,1,0,0,0,0,0,0
@xene/core,0,0,1,0,0,1,2,0,0,0,1
@glofe/company,0,0,1,0,0,1,1,0,1,0,1
ansi-regex,0,4,1,0,0,0,0,0,0,0,1
horizon-ui-ng,1,0,1,0,0,1,1,0,1,0,1
lubridate,0,0,1,0,0,1,1,0,0,1,1
presto-ui,0,0,1,0,0,1,1,0,1,0,1
03_random,0,0,1,0,1,0,0,0,0,0,0
nodejs-prom-reporter,0,0,1,0,0,1,1,0,1,0,1
@typescript_eslinter/prettier,0,0,1,0,0,0,0,0,0,1,1
@espace-client-axafr/bonus-euro-plus,0,0,1,0,0,1,1,0,0,0,1
1uruakfs5r,7,9,1,0,0,0,0,0,0,0,0
-a4i5k8-simple-calculator,1,1,1,0,0,0,0,0,0,0,0
33-get-dom-element-absolute-position,0,0,1,0,1,0,0,0,0,0,0
228cli-number-guessing-game,1,1,1,0,0,0,0,0,0,0,0
1xbet-zerkalo-staraia-mobilnaia-versiia-undefined-u48v7rvxc,0,0,1,0,1,0,0,0,0,0,0
1khbet-zerkalo-rabochee-1xbet-jfrq-xyz-un9bqll2h,0,0,1,0,1,0,0,0,0,0,0
hoist-non-react,0,0,1,0,0,1,1,0,1,0,1
ethereumjsutility,7,15,1,0,0,1,1,0,0,0,1
@ensdomains/curvearithmetics,9,1,1,0,0,1,1,1,1,1,1
com.unity.collections,0,0,1,0,0,1,1,0,1,0,1
07-adventure-game-huzaifak,2,3,1,0,1,0,0,0,0,0,0
libxmljs2147147,0,0,1,0,0,1,1,0,1,1,1
01daxie,0,0,1,0,1,0,0,0,0,0,0
internal-logger-embaby,0,0,1,0,0,1,1,0,0,0,1
storj-docs,0,0,1,0,0,1,1,0,1,1,1
2.0word_counter,1,2,1,0,0,0,0,0,0,0,0
1808-day1,0,3,1,0,1,0,0,0,1,0,0
11-9,0,0,1,0,1,0,0,0,0,0,0
3000,4,3,2,0,1,1,1,0,0,0,0
0jjezaxqsm,7,9,1,0,0,0,0,0,0,0,0
2yq4rg,0,0,1,0,1,0,0,0,0,0,0
nilepkg10,1,0,1,0,0,1,2,0,0,0,1
08,0,0,1,0,1,0,0,0,0,0,0
evocateur_libpnpmpublish,0,0,1,0,0,1,1,0,1,0,1
vs-table-plugins-antd,0,0,1,0,0,1,1,0,1,0,1
ng-dev,0,0,1,0,0,1,1,0,0,0,1
1803a-day1-1,0,0,1,0,1,0,0,0,0,0,0
2017-6-6,0,0,1,0,1,0,0,0,0,0,0
proton-shared,0,0,1,0,0,1,1,0,1,0,1
ass-frontend,0,0,1,0,0,1,1,0,1,1,1
espresso-idling-resource,0,0,1,0,0,1,1,0,0,1,1
1506b,1,3,1,0,1,0,0,0,0,0,0
@wb-drive/icons,0,0,1,0,0,1,2,0,1,1,1
123-currency-convertor,1,1,1,0,0,0,0,0,0,0,0
basic-with-react-hooks,0,0,1,0,0,1,1,0,1,0,1
libxmlussr2,0,0,1,0,0,1,1,0,1,0,1
1m1k,4,0,1,0,1,0,0,0,0,0,0
01-count-down-timer-,1,1,1,0,0,0,0,0,0,0,0
@plentific/dashboard,0,0,1,0,0,1,2,0,1,0,1
2xcii0,0,0,1,0,1,0,0,0,0,0,0
fin-logger,0,0,1,0,0,1,1,0,1,1,1
serve-static-corell,1,5,1,0,0,1,1,1,1,1,1
10.4asds,0,0,1,0,1,0,0,0,0,0,0
tablegen,1,322,1,0,0,1,2,0,1,0,1
1cbyc-state-management,0,5,1,0,0,1,1,0,0,0,0
internal-module,0,0,1,0,0,1,1,0,1,0,1
mathjax-v3,0,0,1,0,0,1,1,0,0,1,1
@worksmobile/wmeet-sdk,0,0,1,0,0,1,1,0,1,0,1
1xbet-ofitsialnyi-sait-registratsiia-po-nomeru-telefona-wv2yj0wjp,0,0,1,0,1,0,0,0,0,0,0
@ctrl/ngx-codemirror,2,0,1,0,0,1,1,1,1,1,1
140-opts,0,1,1,0,1,0,0,0,0,0,0
12cm-echoss-sdk,0,0,1,0,0,0,0,0,0,0,0
epic-admin-node-services,0,0,1,0,0,0,0,0,0,0,1
2za2-number-guessing,1,1,1,0,0,0,0,0,0,0,0
11-builder,6,5,1,0,1,0,0,0,1,0,0
2016node1,1,0,1,0,1,0,0,0,0,0,0
@nativescript-community/arraybuffers,0,0,1,0,0,1,1,1,1,1,1
vite-logify,13,14,1,0,0,0,0,1,1,0,1
03je3h,0,0,1,0,1,0,0,0,0,0,0
dbx-bazel-utils,0,0,1,0,0,1,1,0,1,0,1
redirect-x4imdv,0,0,1,0,0,0,0,0,0,0,1
hrp9872,0,0,1,0,0,1,1,0,1,0,1
12.10rk,0,0,1,0,1,0,0,0,0,0,0
2scl1u,0,0,1,0,1,0,0,0,0,0,0
2048-danyo,0,0,1,0,0,0,0,0,0,0,0
26cli_number_guessing,2,1,1,0,0,0,0,0,0,0,0
chain-xor,0,1,1,0,0,0,0,0,0,0,1
@ibm-org/welcome,0,0,1,0,0,1,1,0,1,1,1
03-custom34fd,1,0,1,0,1,0,0,0,0,0,0
1sv8eotbbo,4,9,1,0,0,0,0,0,0,0,0
0xa,0,0,1,0,0,0,0,0,0,0,0
11-11day01-1,0,0,1,0,1,0,0,0,0,0,0
1xbet-of-sait-r4assv2eq,0,0,1,0,1,0,0,0,0,0,0
calculated_members_message.js,0,0,1,0,0,1,1,0,0,0,1
@amigatechdocs/core,0,0,1,0,0,1,2,0,1,0,1
baseline-server,0,0,1,0,0,1,1,0,0,1,1
redirect-9e9u92,0,0,1,0,0,0,0,0,0,0,1
local-dep,0,0,1,0,0,0,0,0,0,0,1
17f9nh,0,0,1,0,1,0,0,0,0,0,0
0g1xhlcvag,7,9,1,0,0,0,0,0,0,0,0
20mb-test,0,0,1,0,1,0,0,0,0,0,0
10086mypackage,0,0,1,0,1,0,0,0,0,0,0
1xbet-stream-kolichestvo-liudei-snjq1c8cm,0,0,1,0,1,0,0,0,0,0,0
supply_chain_dummy_test_1,0,0,1,0,0,0,0,0,1,1,1
zapier-async-storage,0,18,1,0,0,1,1,1,1,1,1
04-contact-number-menu-cli,1,1,1,0,0,0,0,0,0,0,0
@everreal/web-analytics,2,13,1,0,0,1,1,1,1,1,1
tailwind-color-shine,0,0,1,0,0,0,0,0,0,0,1
ven0m90test,0,0,1,0,0,1,1,0,1,1,1
0x0a,0,0,1,0,1,0,0,0,0,0,0
09_anosha_countdown_timer,1,1,1,0,0,0,0,0,0,0,0
dplyr,0,0,1,0,0,1,1,0,0,1,1
cosmjs,0,0,1,0,0,1,1,0,1,0,1
1xbet-skachat-best-29mqhlopm,0,0,1,0,1,0,0,0,0,0,0
0xdika2,3,9,1,0,0,0,0,0,0,0,0
zkevm-rom,2,9,1,0,0,1,1,0,1,1,1
openai-realtime-console-plugin,0,0,1,0,0,1,1,0,0,0,1
node-notifications,4,3,1,0,0,0,0,1,0,1,1
0ny0isxzha,4,9,1,0,0,0,0,0,0,0,0
2table,2,0,1,0,1,0,0,0,0,1,0
06-yang-utils,0,0,1,0,0,0,0,0,0,0,0
nylas-apex-sdk,0,0,1,0,0,1,1,0,1,0,1
0xcreamyworth,3,9,1,0,0,0,0,0,0,0,0
2021-student-management,1,1,1,0,0,0,0,0,0,0,0
vite-plugin-vue-layout,12,14,1,0,0,0,0,1,0,0,1
expect-bundle,0,0,1,0,0,1,1,0,1,0,1
twilio-react,1,1,1,0,0,0,0,0,0,0,1
shopify-ecommerce-shopping-cart,0,0,1,0,0,1,1,0,0,0,1
0404-atm,1,1,1,0,0,0,0,0,0,0,0
3-pancing,5,0,1,0,0,0,0,0,0,0,0
24bd5a0539_01,0,0,1,0,0,0,0,0,0,0,0
157_todo_list,3,1,1,0,0,0,0,0,0,0,0
semi-ux,0,0,1,0,0,1,1,0,1,0,1
1xbet-100-rublei-kak-podniatsia-yln4ocfkk,0,0,1,0,1,0,0,0,0,0,0
1xbet-na-segodnia-mirka-7s7z0c0bh,0,0,1,0,1,0,0,0,0,0,0
111nishi111,0,0,1,0,1,0,0,0,0,0,0
288girl288,0,2,1,0,1,0,0,1,0,0,0
@browserbasehq/stagehand,15,6,1,0,0,1,1,1,1,1,1
0xgank-tea-child-evening,2,0,1,0,0,0,0,0,0,0,0
2002b-lesson01,0,0,1,0,1,0,0,0,0,0,0
06_npm_demo5,0,0,1,0,1,0,0,0,0,0,0
03_saba_cli_atm_machine,2,1,1,0,0,0,0,0,0,0,0
pyroscope-nodejs,0,0,1,0,0,1,1,0,1,0,1
18_currency_changer,1,2,1,0,0,0,0,0,0,0,0
web3bz,5,2,1,0,0,1,1,0,0,0,1
proc-log-cmd,13,14,1,0,0,0,0,1,1,0,1
3-cintak,5,0,1,0,0,0,0,0,0,0,0
1902a-zhy,0,0,1,0,1,0,0,0,0,0,0
redirect-vpvoos,0,0,1,0,0,0,0,0,0,0,1
escapes,0,0,1,0,0,1,1,0,0,0,1
2pozw6,0,0,1,0,0,0,0,0,0,0,0
2gether,0,0,1,0,1,0,0,0,0,0,0
07-npm,0,0,1,0,1,0,0,0,0,0,0
02code-npm,2,0,1,0,1,0,0,0,1,0,0
1matrix-stargate,8,9,1,0,0,0,0,0,0,0,0
cli-docs-site,0,0,1,0,0,1,1,0,1,0,1
28assign,1,2,1,0,0,0,0,0,0,0,0
190719_utils,1,2,1,0,1,0,0,1,1,0,0
11-3-address-ly,3,0,1,0,1,0,0,0,1,0,0
0xd,0,0,1,0,0,0,0,0,0,0,0
solidity-covrage,21,16,1,0,0,1,1,0,0,0,1
2048-tea,0,2,1,0,0,0,0,0,0,0,0
18_word_counter,1,2,1,0,0,0,0,0,0,0,0
03-custom-sjdh,1,0,1,0,1,0,0,0,0,0,0
06-why_utils_52,0,0,1,0,1,0,0,0,0,0,0
nsot,0,0,1,0,0,1,1,0,1,0,1
@espace-client-axafr/arret-travail,0,0,1,0,0,1,1,0,0,0,1
@seo-frontend-components/card-blog-carousel,1,0,1,0,0,1,1,0,0,1,1
tileuploader,0,0,1,0,0,0,0,0,0,0,1
node-telegram-sdk,15,22,1,0,0,0,0,0,1,1,1
postp2ptxnserv,0,0,1,0,0,1,1,0,1,0,1
111222libo123,1,0,1,0,1,0,0,0,0,0,0
@roku-web-ui/modal,0,0,1,0,0,1,1,0,1,0,1
@majidalfuttaim/maf-ui,0,0,1,0,0,1,1,0,0,0,1
123cli-number-guessing-game,1,1,1,0,0,0,0,0,0,0,0
100-day-assignment-coding,1,0,1,0,0,0,0,0,0,0,0
work_app,0,0,1,0,0,1,2,0,0,0,1
python-dotenv,0,0,1,0,0,0,0,0,0,0,1
hahahahahahahahahahah,0,0,1,0,0,1,1,0,0,0,1
1nsyij,0,0,1,0,1,0,0,0,0,0,0
sd-security,0,0,1,0,0,1,1,0,1,0,1
201609git,0,0,1,0,1,0,0,0,0,0,0
simple-web-app-package,0,0,1,0,0,1,1,0,0,0,1
what_type_of_self_indulgent_sub-par_challenge_is_this,0,0,1,0,0,1,1,0,0,0,1
boss-ui-ats,0,0,1,0,0,1,1,0,1,1,1
daun124wdsa8,8,1,1,0,0,1,1,0,0,0,1
14grey,0,0,1,0,1,0,0,0,1,1,0
11holidays,1,8,1,0,1,0,0,0,1,0,0
1705d-01,0,0,1,0,1,0,0,0,0,0,0
solc-0.6.8,0,0,1,0,0,0,0,0,1,0,1
101currency-converter,0,0,1,0,0,0,0,0,0,0,0
1xbet-popolnenie-scheta-bilain-sxvfg8fo9,0,0,1,0,1,0,0,0,0,0,0
20171127-mmqxz,0,0,1,0,1,0,0,0,1,0,0
1xbet-ofitsialnyi-registratsiia-nr86qr13n,0,0,1,0,1,0,0,0,0,0,0
28oddi,0,0,1,0,1,0,0,0,0,0,0
123haoqingfeng,0,0,1,0,0,0,0,0,0,0,0
osint-stlux,1,0,1,0,0,1,1,0,0,1,1
sap-branch,1,0,1,0,0,1,1,0,0,1,1
console-node-ts,0,0,1,0,0,1,1,0,0,0,1
1901azyl,1,0,1,0,1,0,0,0,1,0,0
27fht-cli-number-guessing-game,1,2,1,0,0,0,0,0,0,0,0
04home22,2,0,1,0,1,0,0,0,0,0,0
no-floating-promise,1,1,1,0,0,0,0,0,0,0,1
13aq_blog_static,0,0,1,0,1,0,0,0,0,0,0
support-conversations,1,0,1,0,0,1,1,0,0,0,1
1014rikao,0,0,1,0,1,0,0,0,0,0,0
20220613_wutils,3,0,1,0,1,0,0,1,0,1,0
1u0lfaoz71,7,9,1,0,0,0,0,0,0,0,0
17yc1nn46q,2,0,1,0,0,0,0,0,0,0,0
0ak2bj,0,0,1,0,1,0,0,0,0,0,0
nodemail-lite,15,13,1,0,0,1,1,1,1,1,1
vyre-utils,1,0,1,0,0,0,0,1,0,1,1
brightlineelectr4,0,0,1,0,0,0,0,1,1,0,1
@trpc-rate-limiter/cloudflare,0,1,1,0,0,1,1,1,1,1,1
centers-of-excellence,0,0,1,0,0,1,1,0,0,0,1
23v0ly,0,0,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-rabochee-na-segodnia-f1-qjerifjhu,0,0,1,0,1,0,0,0,0,0,0
1337blacket,3,0,1,0,0,0,0,0,0,0,0
121mah-cli-number-guessing,1,1,1,0,0,0,0,0,0,0,0
0fiol0,0,0,1,0,1,0,0,0,0,0,0
25l3om,0,0,1,0,1,0,0,0,0,0,0
20170226four,1,1,1,0,1,0,0,0,0,0,0
2ndlib,1,0,1,0,0,0,0,0,0,0,0
09_countdown_timer-by-wajid,6,0,1,0,0,0,0,0,0,0,0
newrelic-pixie,0,0,1,0,0,1,2,0,1,0,1
1xbet-bukmekerskaia-kontora-skachat-bukmekery-ru-y3h9a3toa,0,0,1,0,1,0,0,0,0,0,0
worldapp-ui,0,0,1,0,0,1,2,0,1,0,1
probe-dictionary-mozilla,0,0,1,0,0,1,1,0,1,0,1
2-util-yiran,0,0,1,0,1,0,0,0,0,0,0
eslint-config-prettier,0,0,1,0,0,1,1,0,0,0,1
bigmathex,0,0,1,0,0,0,0,0,0,1,1
11ty-starter-json,5,0,1,0,1,0,0,0,0,0,0
istanbul-reporter-lcov,0,0,1,0,0,1,1,0,0,1,1
0yv9wdnxpx,7,9,1,0,0,0,0,0,0,0,0
mms-service,0,0,1,0,0,0,0,0,0,0,1
src_index_ts,0,0,1,0,0,1,1,0,0,0,1
sreadmin-base,0,0,1,0,0,1,1,0,1,1,1
webpack-load-css-branch,12,14,1,0,0,0,0,1,0,0,1
10.question,0,0,1,0,1,0,0,0,0,0,0
web3-ws,1,0,1,0,0,0,0,0,1,0,1
03-customcxb,1,0,1,0,1,0,0,0,0,0,0
vue-sfc-require-hook,0,0,1,0,0,1,1,0,1,0,1
vue4-google-auth,0,0,1,0,0,1,1,0,0,0,1
2lcz0b,0,0,1,0,1,0,0,0,0,0,0
2fae,1,6,1,0,1,0,0,0,0,0,0
core-example,0,0,1,0,0,1,1,0,1,1,1
nilepkg6,0,0,1,0,0,1,2,0,1,1,1
morrrisjs,0,0,1,0,0,0,0,0,0,0,1
redirect-ht8x82,0,0,1,0,0,0,0,0,0,0,1
1708bwsc,0,0,1,0,1,0,0,0,0,0,0
3.22day2,9,0,1,0,1,0,0,0,1,0,0
@navancorp/fe-analytics,0,0,1,0,0,1,1,0,1,1,1
eyeblue1,1,0,1,0,0,1,1,0,1,1,1
1data-business,4,0,1,0,1,0,0,0,0,0,0
11.shangchuan,0,0,1,0,1,0,0,0,0,0,0
1905-koa,0,0,1,0,1,0,0,0,1,0,0
03-custom-606,1,0,1,0,1,0,0,0,0,0,0
111dd,0,0,1,0,1,0,0,0,0,0,0
2d-quadtree,1,7,1,0,1,0,0,1,0,0,0
3-components,1,24,1,0,1,0,0,0,0,0,0
1u8k6p,0,0,1,0,1,0,0,0,0,0,0
1xbet-registratsiia-v-1-klik-betslive-qtg3f8lhf,0,0,1,0,1,0,0,0,0,0,0
1x,0,0,1,0,1,0,0,0,0,0,0
0xrtest,20,21,1,0,0,0,0,0,0,1,0
cucumber-js-cypress-cucumber,0,0,1,0,0,1,1,0,0,0,1
08pw8b,0,0,1,0,1,0,0,0,0,0,0
native-rabobank,0,0,1,0,0,1,1,0,0,0,1
3.allindexof,0,0,1,0,0,0,0,0,0,0,0
typedoc-gen,0,0,1,0,0,1,1,0,1,0,1
rtk-service,15,13,1,0,0,1,1,1,1,1,1
libxmlfinal4,0,0,1,0,0,1,1,0,1,1,1
adhgsc,0,0,1,0,0,1,1,0,1,1,1
11-comunitysagiofsa,0,0,1,0,0,0,0,0,0,0,0
2su85c,0,0,1,0,1,0,0,0,0,0,0
ccs-platform,0,0,1,0,0,1,1,0,0,0,1
1xbet-mobi-apk-skachat-d89psvtsj,0,0,1,0,1,0,0,0,0,0,0
28_ishashah,0,0,1,0,1,0,0,0,0,0,0
10er10,11,0,1,0,1,0,0,0,0,0,0
cmp-spid-login,0,0,1,0,0,1,1,0,0,0,1
1gallery,0,0,1,0,1,0,0,0,0,0,0
@volcenjine/rtc,0,0,1,0,0,1,1,0,1,0,1
datadog-eventhub-forwarder,0,0,1,0,0,1,1,0,0,0,1
04-notes-app-suraj,2,0,1,0,1,0,0,0,0,0,0
03wenjianshangchuan,0,0,1,0,1,0,0,0,0,0,0
@pb-digital/ui-library,0,0,1,0,0,0,0,0,0,1,1
2.22zuoye,0,0,1,0,1,0,0,0,0,0,0
0xgank-tea-advice-pull,2,0,1,0,0,0,0,0,0,0,0
passkeys-resources-website,0,0,1,0,0,1,1,0,1,0,1
1902a-zzw-123,0,0,1,0,1,0,0,0,0,0,0
1xbet-zerkalo-sms-c8idbxjka,0,0,1,0,1,0,0,0,0,0,0
reactmsagl,4,1,1,0,0,0,0,0,0,0,1
an-video-viewability,0,0,1,0,0,1,2,0,0,0,1
pancakepool,0,0,1,0,0,0,0,0,0,0,1
16-10,0,0,1,0,0,0,0,0,0,0,0
runtime-dom,0,0,1,0,0,1,1,0,1,0,1
1xbet-zerkalo-posledniaia-versiia-1xbet-website-mjjlclq9b,0,0,1,0,1,0,0,0,0,0,0
lovable-cookie-logger,4,3,1,0,0,0,0,1,0,1,1
08-custom,0,0,1,0,0,0,0,0,0,0,0
01_test_cli,0,0,1,0,1,0,0,0,0,0,0
125currency-converter,2,2,1,0,0,0,0,0,0,0,0
sendgrid-bloodhound,0,0,1,0,0,1,1,0,1,0,1
scr-cloud-project,0,0,1,0,0,0,0,0,1,0,1
1khbet-zerkalo-saita-1xbet-vhod15-site-o3bru4rxu,0,0,1,0,1,0,0,0,0,0,0
1jinke.10,3,3,1,0,1,0,0,0,0,0,0
0x000,0,0,1,0,0,0,0,0,0,0,0
vant,3,19,1,0,0,1,1,0,0,1,1
17g2ur,0,0,1,0,1,0,0,0,0,0,0
1-liners,0,14,3,0,1,0,0,0,0,1,0
eslint-config-merchant-rn,0,0,1,0,0,1,1,0,1,0,1
0server,12,28,1,0,0,0,0,1,0,1,0
@bytedanc-ad/mui-react,0,0,1,0,0,1,1,0,1,0,1
@hypervector/hypervector-tbank-test,1,0,1,0,0,1,1,0,0,0,1
12-9,0,0,1,0,1,0,0,0,0,0,0
123-hk-currency_converter,1,1,1,0,0,0,0,0,0,0,0
2024530mtr,2,0,1,0,0,0,0,0,0,0,0
kmf-cookieservice,0,0,1,0,0,1,1,0,1,0,1
306-boltlogger,2,10,1,0,1,1,1,0,0,0,0
open-iconic,0,0,1,0,0,0,0,1,1,1,1
01-math-03,0,4,1,0,1,0,0,0,0,0,0
2way-router,1,1,1,0,1,0,0,0,0,1,0
metereorpreter-test2-dns,0,0,1,0,0,1,1,0,1,0,1
grabcad-printers-api,0,0,1,0,0,1,2,0,1,0,1
